DelineationCode,SampleDate,CFC_ALG,CFC_ALL_EMAP,CFC_ALL_SWAMP,CFC_AQM,CFC_BRS,CFC_HUM,CFC_LTR,CFC_LWD,CFC_OHV,CFC_RCK,CFC_UCB,FL_F,FL_M,FL_N_F,FL_N_M,FL_Q_F,FL_Q_M,MWVM_F,MWVM_M,NFC_DLU,NFC_EFR,NFC_ERN,PBM_E,PBM_S,PBM_V,PCT_BDRK,PCT_BIGR,PCT_CB,PCT_CF,PCT_CF_WT,PCT_CPOM,PCT_DR,PCT_FAST,PCT_FAST_WT,PCT_FN,PCT_GC,PCT_GF,PCT_GL,PCT_GL_WT,PCT_HP,PCT_MAA,PCT_MAP,PCT_MAU,PCT_MCP,PCT_MIAT1,PCT_MIAT1P,PCT_MIATP,PCT_NSA,PCT_OT,PCT_POOL,PCT_POOL_WT,PCT_RA,PCT_RA_WT,PCT_RC,PCT_RI,PCT_RI_WT,PCT_RN,PCT_RN_WT,PCT_RR,PCT_RS,PCT_SA,PCT_SAFN,PCT_SB,PCT_SFGF,PCT_SLOW,PCT_SLOW_WT,PCT_WD,PCT_XB,PWVZ,RBP_CHN,RBP_EPI,RBP_FLW,RBP_PLS,RBP_SED,SB_PP_D10,SB_PP_D25,SB_PP_D50,SB_PP_D75,SB_PP_D90,SB_PT_D10,SB_PT_D25,SB_PT_D50,SB_PT_D75,SB_PT_D90,SINU,SINU_WORKING,Slope_0,Slope_0_5,Slope_1,Slope_2,W1_HALL_EMAP,W1_HALL_SNARL,W1_HALL_SWAMP,W1H_BLDG,W1H_BRDG,W1H_CROP,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_ORVY,W1H_PARK,W1H_PIPE,W1H_PSTR,W1H_PVMT,W1H_PWRL,W1H_ROAD,W1H_TRAL,W1H_VEGM,W1H_WALL,XBEARING,XBKF_H,XC,XCDENBK,XCDENMID,XCM,XCMG,XEMBED,XFC_ALG,XFC_AQM,XFC_BIG,XFC_BRS,XFC_HUM,XFC_LTR,XFC_LWD,XFC_NAT_EMAP,XFC_NAT_SWAMP,XFC_OHV,XFC_RCK,XFC_UCB,XG,XGB,XGH,XGW,XKBF_W,XM,XMIAT,XMIATP,XMW,XPCAN,XPCM,XPCMG,XPGVEG,XPMGVEG,XPMID,XSDGM,XSLOPE,XSPDGM,XSPGM,XWAK,XWDA,XWDEPTH,XWDM,XWDO,XWDR,XWIDTH,XWPH,XWSC,XWSL,XWTB,XWTC,XWTF,XWV_F,XWV_M
531PS0381,7/12/2010,1,3,4,0,4,0,3,0,11,0,0,,,,,48.8,1.38,1.8,0.5,,,,0,100,0,0,2,2,0,0,33,0,77,77,43,0,0,20,20,34,0,0,0,0,0,0,5,0,0,3,3,0,0,0,1,1,76,76,0,0,19,62,0,62,23,23,2,0,18.8,,,,,,0.03,0.03,0.03,1.03,1.03,0.03,0.03,1.03,5660,5660,1.03,,40,100,100,100,3.57,,3.57,0,0,1,1.5,0,0,0,0,0,0,0,,1,,0,0.07,329,0.5,3,,1,11,96,45,0.5,0,0,1.8,0,1.4,0,6.8,8.2,5,0,0,85,29,83,2,12.6,8,0,0.3,,0.18,0.18,0.18,1,1,0.95,4.9,0.1,0.1,,52,3.5,35.7,73.8,7.24,27.7,9.9,7.3,1000,0.1,77.8,23.5,74.3,0.78,0.24
531PS0429,6/20/2011,0,1,1,0,0,8,0,0,0,0,0,,,,,44,1.24,1.3,0.4,,,,0,100,0,0,0,0,0,0,24,0,100,100,64,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,16,0,0,100,100,0,0,20,84,0,84,0,0,0,0,11.8,,,,,,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,1.03,5660,1.01,,50,100,100,100,3.52,,3.52,0,0,0.91,1.36,0,0,0,0,0,0,0,,0.91,,0,0.34,282,1,0,,5,0,37,,0,0,3.6,0,3.6,0,0,0,0,0,0,0,37,75,37,0,8.8,0,0.4,0.4,,0.05,0.05,0.05,1,1,0.05,0.4,0,0.1,,50,3,43.5,77.1,8.45,15.9,6.9,7.32,108,0.1,26.8,21,69.8,0.79,0.24
532PS0050,8/31/2010,0,4,5,0,6,0,3,3,3,11,0,,,,,3.4,0.09,1,0.3,,,,0,100,0,38,84,12,2,2,18,0,31,30,0,10,2,38,37,0,0,0,0,0,0,0,84,0,0,33,33,4,4,0,24,23,1,1,4,34,13,13,14,15,71,70,0,10,54.5,,,,,,1.03,4,121,625,2500,1.03,35,625,5660,5660,1.12,,0,0,10,30,0.88,,0.88,0,0,0,0.55,0,0,0,0,0,0,0,,0.33,,0,0,232,1.4,14,,16,36,74,31,0,0,53.5,4.5,0,1.4,8,67.8,69.2,9.8,45.5,0,38,58,5,33,10.6,22,0.2,0.3,,0.68,0.68,0.68,1,0.82,0.91,375.5,5.2,70.7,,50,1.1,14.4,38.2,8,50.7,7.3,7.54,47,0,0.79,14,57.2,0.22,0.07
532PS0062,9/8/2010,0,6,7,3,11,0,9,3,11,4,7,,,,,3.8,0.1,1.7,0.5,,,,0,95,5,7,59,25,2,2,80,0,51,51,22,26,2,42,42,0,0,0,0,0,0,0,95,0,0,7,7,0,0,0,49,49,0,0,4,3,18,40,1,42,49,49,0,0,12.5,,,,,,0.03,1.03,25,75,100,0.03,1.03,27,90,157,,,,,,,1.17,,1.26,0.06,0,0,0.73,0,0,0,0.05,0,0.07,0.18,,0.08,,0.09,0,,0.5,44,,93,80,158,18,0,1.4,6.4,5,0,4.1,1.4,16.4,21.9,5,1.8,3.2,78,18,27,51,6.8,36,0.3,0.3,,1,1,1,1,1,1,7.2,,4.5,,33,0.6,12.1,27.2,9.19,43.8,5.3,6.88,45.5,0,1.84,11.4,52.5,0.59,0.18
532PS0071,9/21/2011,0,5,6,8,9,0,8,4,9,10,0,,,,,3.9,0.11,1.7,0.5,,,,0,86,14,22,92,50,5,5,51,0,59,59,0,8,0,38,38,1,1,1,0,5,2,2,100,3,0,3,3,3,3,0,47,47,4,4,0,22,6,6,11,6,41,41,1,1,35.3,,,,,,20,80,130,190,290,50,90,170,625,5660,1.39,,0,10,10,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,189,0.4,20,,93,57,113,9,0,22.3,21.1,11.4,0,3.6,11.1,45.7,71.6,13.2,10,0,56,41,17,39,5.7,37,0.5,0.5,,0.95,0.95,0.95,1,1,1,248.8,4.2,97.4,,85,0.7,16.2,33.1,10.6,25.3,4.1,7.5,145,0.1,0.13,11.8,53.2,0.44,0.13
532PS0071,10/12/2011,0,6,7,11,11,0,11,7,11,11,8,,,,,12.9,0.36,2.5,0.8,,,,0,32,68,25,94,27,11,11,48,0,84,84,0,21,3,11,11,0,0,0,0,6,2,5,40,2,0,5,5,0,0,0,43,43,30,30,8,17,0,0,21,3,16,16,4,0,15.4,,,,,,40,40,125,625,625,40,40,180,5660,5660,1.35,,0,90,100,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,192,0.5,66,,93,99,126,12,0,8.6,46.1,10.5,0,5,8.6,65.2,78.8,8.6,33.9,3.6,27,68,11,16,7.4,33,0.2,0.5,,1,1,1,1,0.64,1,346.6,0.3,131.6,,30,0.6,14.3,31.9,10.3,29.4,4.2,7.98,133,0.1,0.75,8.1,46.5,0.95,0.29
532TGRUPX,10/8/2008,0,5,5,11,8,0,0,5,11,9,0,,,,,0.3,0.01,0.3,0.1,,,,0,100,0,47,83,14,5,5,59,0,25,25,0,11,6,57,57,0,,,,,,,,,4,18,18,2,2,0,18,18,0,0,1,46,6,6,8,12,75,75,2,3,0,,,,,,1.03,9,67,160,625,9,65,2500,5660,5660,1.34,,20,20,40,60,0.07,,0.07,0,0,0,0.07,0,0,0,0,0,0,0,,0,,0,0,191,0.3,41,,73,77,142,11,0,35.9,18.4,5.5,0,0,5.9,44.6,80.5,20.7,12.5,0,65,40,30,35,5.4,36,,,,0.91,0.91,0.91,1,0.95,1,550,2.1,56,,32,0.6,16.6,35.4,8.1,22.3,3.7,7.8,55.7,0,0.47,10.2,50.4,0.18,0.06
534CYCANB,6/19/2008,4,5,6,5,3,0,6,0,7,9,0,,,,,0.4,0.01,0.3,0.1,,,,0,100,0,38,87,23,0,0,36,0,66,66,1,13,6,28,28,0,,,,,,,,,0,6,6,0,0,0,66,66,0,0,0,38,2,3,13,9,34,34,4,0,63.6,,,,,,7,40,85,230,370,20,70,320,5660,5660,1.03,,0,0,0,20,0.2,,0.2,0,0,0,0.2,0,0,0,0,0,0,0,,0,,0,0,176,0.2,32,,77,56,105,24,1.8,5.9,23.9,1.4,0,7.5,0,28.5,41.9,3.2,23.9,0,49,46,19,30,8.3,24,,,,0.73,0.73,0.73,1,0.91,1,398.9,4.2,70,,285,0.3,9.8,21.4,9.89,32.7,3.2,8.51,488.7,0.2,0.9,18.3,64.9,0.06,0.02
534CYCANB,4/1/2009,0,6,7,11,10,0,10,7,11,11,1,,,,,4.6,0.13,1.7,0.5,,,,9,9,82,28,74,26,2,2,27,0,44,44,0,10,4,56,56,0,1,1,0,2,0,0,58,1,0,0,0,0,0,0,40,40,2,2,0,28,1,1,10,5,56,56,22,0,23.1,,,,,,9,40,157,157,625,40,157,157,5660,5660,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,-88,19,,83,40,76,17,0,6.8,35.7,6.4,0,11.8,3.2,52.6,71.2,10.5,32,0.5,36,40,15,21,-88,21,0.2,0.3,,0.95,0.95,0.95,1,0.77,1,449.6,,112.4,,200,0.5,9.7,25.6,10.94,50.5,4.9,8.05,397,0.2,0.28,11.9,53.4,0.49,0.15
534CYCANB,5/5/2009,1,7,8,11,10,0,10,7,11,11,1,,,,,5.7,0.16,2,0.6,,,,9,9,82,30,75,25,1,1,32,0,49,49,0,13,3,51,51,0,3,3,0,3,0,0,58,3,0,0,0,0,0,0,43,43,5,5,0,30,2,2,7,5,51,51,21,0,27.3,,,,,,9,40,157,157,625,40,157,157,5660,5660,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,-88,19,,86,40,86,20,0.5,6.8,35.7,6.4,0,10,3.2,54.4,71.2,12.3,32,0.5,46,40,25,21,-88,21,0.2,0.3,,1,1,1,1,0.86,1,426.9,,91.5,,220,0.4,8.5,21.7,11.02,58.8,5,7.83,373,0.2,1.45,15.9,60.6,0.67,0.21
534CYCANB,6/2/2009,1,6,7,5,8,0,9,2,9,10,0,,,,,0.7,0.02,1.4,0.4,,,,5,68,27,23,70,21,0,0,45,0,34,34,2,13,11,58,58,0,0,0,0,0,1,2,56,1,0,8,8,0,0,0,30,30,4,4,0,23,8,10,12,21,66,66,9,1,30.8,,,,,,1.03,8,65.5,170,625,1.03,20,125,2500,5660,1.08,,0,20,20,70,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,185,0.5,33,,81,69,120,22,2.3,4.1,29.5,7.3,0,23.9,0.9,49.3,77.3,12.5,28.6,0,51,42,20,31,9.5,36,0.2,0.3,,1,1,1,1,1,1,130,1.9,37,,310,0.3,7.3,19,8.45,52.1,3.8,7.9,477,0.2,0.02,16.8,62.2,0.34,0.1
534CYCANB,7/14/2009,5,7,8,11,8,0,11,1,9,11,9,,,,,0.4,0.01,0.4,0.1,,,,0,68,32,34,89,27,3,3,18,0,29,29,0,10,4,46,46,0,1,1,0,2,3,6,48,4,0,25,25,0,0,0,25,25,1,1,1,33,1,1,17,5,71,71,7,1,15.4,,,,,,40,157,157,625,625,40,157,625,5660,5660,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,-88,38,,78,60,89,12,4.1,5,40.7,3.6,0,17,0.5,50.2,72.2,5.9,36.1,4.1,29,57,17,12,-88,22,0.2,0.5,,1,1,1,1,0.68,1,571.1,,150.8,,290,0.2,5.8,15.3,10.07,65.5,3.8,7.31,538,0.3,1.1,17.4,63.3,0.07,0.02
534CYCANB,8/17/2009,5,6,7,11,9,0,10,0,9,11,7,,,,,0,0.001,0,0,,,,0,64,36,26,68,17,2,2,43,0,26,26,1,16,23,74,74,0,4,5,3,2,0,0,29,5,0,0,0,0,0,0,22,22,2,2,0,26,9,10,7,33,74,74,0,2,20,,,,,,1.03,9,40,157,625,1.03,9,157,5660,5660,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,-88,25,,82,44,80,10,4.1,8.6,39.3,4.1,0,15.5,0,47.5,71.6,4.1,36.1,3.2,36,56,18,18,-88,19,0.1,0.3,,1,1,1,1,0.77,1,113.9,,29.5,,324,0.2,5.5,12,8.29,54.5,3,7.64,540,0.3,1.48,20.2,68.4,0.01,0
534MLC108,9/14/2011,2,7,8,1,8,0,4,6,11,11,1,,,1.5,0.04,,,,,,,,0,100,0,0,88,37,4,4,38,0,54,54,0,18,10,36,36,0,12,12,0,8,1,1,100,13,0,10,10,0,0,0,50,50,0,0,0,0,2,2,24,12,46,46,0,9,,,,,,,13,51,126,320,625,13,51,126,320,625,1.05,,0,0,10,10,0.27,,0.27,0,0,0,0.27,0,0,0,0,0,0,0,,0,,0,0,237,0.3,15,,67,47,127,19,0.9,0.5,55,12.7,0,1.8,11.8,80,82.3,12.3,42.7,0.5,80,18,19,61,4.7,32,0.5,0.5,,0.68,0.68,0.68,1,1,1,119.1,5.1,119.1,,24,0.4,10.4,24.7,8.3,36.5,3.8,,30,0,1.63,11.1,52,,
534PS0043,7/29/2009,0,5,6,8,2,0,1,1,2,10,0,,,,,26.5,0.75,1.9,0.6,,,,0,100,0,45,86,12,37,37,12,0,76,76,0,5,1,9,9,0,7,7,0,2,1,1,91,7,0,15,15,0,0,0,9,9,30,30,1,44,13,13,15,14,24,24,0,9,27.3,,,,,,1.03,1.03,132.5,625,2500,1.03,110,2500,5660,5660,1.04,,0,0,0,10,0.32,,0.32,0,0,0,0.32,0,0,0,0,0,0,0,,0,,0,0,265,0.6,26,,41,60,101,25,0,3.6,41.9,0.9,0,0.5,0.5,43.7,47.8,0.9,41.4,0,41,50,10,31,13.3,34,0.3,0.3,,0.86,0.86,0.86,1,0.86,1,550.3,6.8,83.3,,15,2.8,29.8,69.1,8.22,31.5,9.4,8.3,19.5,0,0.77,18.2,64.8,0.8,0.25
534RSCAGG,9/19/2011,8,6,7,9,9,0,2,6,4,11,0,,,,,0.3,0.01,0.3,0.1,,,,9,91,0,14,89,44,0,0,30,0,64,64,2,24,3,36,36,0,17,17,0,1,1,2,72,17,0,0,0,0,0,0,64,64,0,0,3,11,7,9,7,12,36,36,0,0,16.7,,,,,,1.03,36,70.5,150,220,9,45,76,200,5660,1.28,,0,0,0,0,1.23,,1.23,0,0,0,0,0,0,0,0,0,1.23,0,,0,,0,0,219,0.3,12,,17,46,127,27,3.6,4.1,20.5,4.1,0,0.9,8.2,26.4,31.4,1.8,12.3,0,81,23,68,13,6.8,34,0.3,0.4,,0.55,0.55,0.55,1,1,1,96.5,3.8,49,,50,0.2,4.7,12.4,7.79,72.3,3.4,7.85,100,0.1,0.7,22.5,72.5,0.15,0.04
535PS0191,7/14/2009,0,6,7,5,10,1,3,4,10,0,6,,,,,3.7,0.1,0.7,0.2,,,,0,100,0,0,0,0,0,0,46,0,0,0,97,0,0,75,75,0,0,0,0,6,,,,0,0,25,25,0,0,0,0,0,0,0,0,0,2,99,0,99,100,100,1,0,18.2,,,,,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.17,,90,90,90,90,0.07,,0.07,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0.07,263,0.1,8,,42,26,111,,0,8.9,8.6,6.4,2.3,1.4,3.6,19.1,29.4,6.4,0,2.7,85,0,72,13,8.9,18,,,,0.64,0.5,0.5,1,1,0.77,0,0.5,0,,40,2.6,30.4,54.9,8.11,28.6,8.7,8.1,50.3,0,,24.6,76.3,0.31,0.09
535PS0221,7/15/2009,3,7,7,11,11,2,0,3,11,0,2,,,,,64.9,1.83,2.2,0.7,,,,0,100,0,0,10,5,0,0,21,0,65,65,19,2,10,22,22,2,1,5,4,26,0,0,62,5,0,13,13,0,0,0,11,11,54,54,0,0,59,78,3,88,35,35,1,0,18.2,,,,,,0.03,1.03,1.03,1.03,15,0.03,1.03,1.03,1.03,25,1.03,,40,100,100,100,3.26,,4.37,0,0,0,1.5,0,0,0,0.91,0.3,0,0,,0,,1.11,0.55,155,1.5,36,,44,65,137,30,1.4,5,3.2,5,0.9,0,1.4,12.3,17.3,5,0,0.9,72,25,40,32,25.5,29,0.2,0.2,,0.95,0.95,0.95,1,0.95,1,1.2,0.1,1,,50,3.9,30,64.1,6.51,43,12.9,7.7,134.5,0.1,,23.6,74.5,1.09,0.33
535PS0265,8/20/2009,11,8,9,10,10,1,4,1,10,4,1,,,,,81.7,2.31,4.6,1.4,,,,9,73,18,2,61,15,0,0,9,0,80,80,1,43,8,20,20,1,7,10,3,19,21,22,96,26,0,0,0,0,0,0,15,15,65,65,0,2,30,31,0,39,20,20,0,1,25,,,,,,1.03,1.03,33,48,105,1.03,1.03,34,50,157,1.07,,20,80,90,100,0.6,,0.86,0,0.05,0,0.3,0,0,0.21,0.12,0.18,0,0,,0,,0,0,248,1,27,51,6,59,130,16,17.7,11.8,5.1,4.5,0.5,1.8,0.5,13.6,27.2,4.5,1.8,2.3,71,17,43,28,97.3,32,1.1,1.2,,1,1,1,1,1,1,15.3,0.3,12.9,,36,6,30.9,67,4.08,63.1,19.5,8.6,64.9,0,0.89,22.6,72.7,1.84,0.56
535PS0431,6/22/2011,0,2,2,11,0,0,0,0,2,0,0,,,,,,,,,,,,0,100,0,0,1,1,0,0,44,0,0,0,90,0,0,11,11,6,0,0,0,12,,,,0,0,89,89,0,0,0,0,0,0,0,0,0,3,93,0,93,100,100,0,0,,,,,,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,,40,100,100,100,2.52,,2.52,0,0,0.76,0.68,0,0,0,0.08,0,0,0,,1,,0,0,230,0.3,2,,11,3,44,50,0,5,0,0,0,0,0,2.7,7.7,2.7,0,0,41,72,41,0,5.8,1,,,,0.14,0.14,0.14,1,1,0.14,0.1,0,0,,50,2.6,52.7,109.3,6.94,9.3,4.9,6.96,45.8,0,19.5,23.9,75,,
536LLCACR,9/22/2011,0,4,5,0,10,0,1,2,5,11,0,,,,,1.2,0.03,1,0.3,,,,0,100,0,4,94,27,15,15,23,0,62,62,0,17,3,34,34,0,0,0,0,0,0,0,46,0,0,4,4,0,0,0,47,47,0,0,0,4,1,1,32,4,38,38,2,14,15.4,,,,,,37,77,230,625,2500,37,80,255,625,2500,1.09,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,276,1,11,,46,29,47,13,0,0,88.4,4.5,0,0.5,0.9,95.2,95.7,2.3,87.5,0,18,77,1,17,12.9,18,0.2,0.4,,0.5,0.5,0.5,1,0.59,1,258.7,10.8,228.4,,20,0.7,10.1,28.6,7.73,66.3,6.7,7.26,16.5,0,0.09,14,57.2,0.35,0.11
536SED006,8/16/2006,,,,,,,,,,,,,,,,,,,,,,,5,82,12,0,61,32,,,,,48,104,0,20,7,,,0,,,,,,,,,0,46,49,,,0,48,104,,,0,0,31,31,7,38,46,49,0,2,,,,,,,0.13,1.25,40,110,230,0.13,1.25,40,110,230,1.14,,30.7,54.7,63.3,82,,,,,,,,,,,,,,,,,,,,189,0.3,,94,68,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,,,,15.1,1.3,15.1,,,1.5,23.4,34.2,,28.2,6.6,,,,,,,,
536SED006,9/20/2011,0,6,7,4,11,0,8,8,8,11,4,,0.16,,,5.8,0.16,3.2,1,,,,9,82,9,1,82,41,0,0,35,0,55,55,0,28,5,42,42,2,0,0,0,0,2,3,73,2,0,3,3,0,0,0,55,55,0,0,0,1,12,12,10,17,45,45,0,2,23.1,,,,,,1.03,29,70.5,125,270,1.03,29,73,133,390,1.12,,0,0,40,60,0.41,,0.41,0,0,0,0.41,0,0,0,0,0,0,0,,0,,0,0,136,0.5,25,,71,56,104,36,0,1.8,36.3,8.6,0,3.6,18.6,48.5,53.9,3.6,14.1,3.6,48,56,33,15,11.5,31,0.4,0.5,,0.86,0.82,0.82,1,0.86,0.91,55.6,2.5,48.5,,28,0.8,13.1,30.1,9.09,47.3,6.2,7.87,55.3,0,0.53,14.9,58.8,0.78,0.24
536SED108,8/15/2006,,,,,,,,,,,,,,,,,,,,,,,0,95,5,0,79,40,,,,,30,100,0,20,6,,,0,,,,,,,,,0,57,65,,,0,30,100,,,0,0,16,16,16,22,57,65,0,3,,,,,,,1.25,30,80.5,145,365,1.25,30,80.5,145,365,1.12,,128.3,198.3,6.7,33.3,,,,,,,,,,,,,,,,,,,,272,0.3,,77,50,,,,,,,,,,,,,,,,,,,,11.4,,,,,,,,,,,43.4,1.2,43.4,,,4.9,46.1,65.4,,23,10.6,,,,,,,,
536SED108,9/21/2011,0,6,7,7,11,0,1,2,9,11,2,,0.37,,,13.4,0.37,2.1,0.6,,,,0,95,5,4,86,40,0,0,27,0,59,59,0,15,1,30,30,0,7,7,0,0,0,0,59,7,0,11,11,0,0,0,59,59,0,0,2,2,10,10,23,11,41,41,4,4,25,,,,,,1.03,58,107,270,625,1.03,60,111,300,625,1.03,,10,10,60,70,0.35,,0.35,0,0,0,0.35,0,0,0,0,0,0,0,,0,,0,0,272,0.3,29,,62,54,110,31,0,8.6,30.4,8.6,0,0.5,4.5,43.1,52.2,4.1,23.2,2.7,56,49,21,35,12.1,25,0.2,0.4,,0.95,0.95,0.95,1,0.95,1,107.7,1.8,91.5,,24,1.8,21.2,45.9,8.82,40.1,8.5,7.22,44.5,0,1.2,13.3,55.9,0.62,0.19
537ADCH41,9/12/2011,0,4,5,0,10,0,1,9,2,11,0,,,,,4,0.11,2.3,0.7,,,,0,100,0,22,94,17,0,0,58,0,68,68,0,5,2,2,2,0,39,39,0,0,2,2,95,41,0,30,30,22,22,0,15,15,31,31,1,21,5,5,25,7,32,32,0,25,5.3,,,,,,30,110,602.5,2500,2500,40,200,625,2500,5660,1.06,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,210,1,37,,82,71,103,28,0,0,55.9,10,0,0.5,13.2,66.8,67.3,0.9,42.7,0,32,68,9,23,13.4,34,0.5,0.5,,1,1,1,1,0.77,1,626.4,16.2,337.8,,25,1.7,24,56,8.68,28.8,6.9,7.87,0,0,0.96,12.7,54.9,1.7,0.52
537BLCABG,9/15/2011,0,5,6,8,10,0,3,6,11,8,0,,,,,1.6,0.04,1.5,0.5,,,,0,100,0,20,78,40,0,0,78,0,52,52,1,3,0,28,28,0,7,7,0,8,0,0,100,7,0,20,20,0,0,0,52,52,0,0,10,10,20,21,15,21,48,48,1,0,18.2,,,,,,1.03,1.03,120,190,380,1.03,70,145,450,5660,1.08,,0,0,20,50,0.09,,0.09,0,0,0,0,0,0,0,0,0,0,0,,0.09,,0,0,279,0.5,34,,61,85,163,12,0,3.6,17.2,8.2,0,1.4,4.5,30.4,35.4,5,12.7,0,78,12,43,35,7.7,51,0.4,0.4,,1,1,1,1,1,1,110.6,2.6,40.8,,70,0.5,10.3,23,7.5,44.7,4.6,7.7,14,0.1,1.04,15.4,59.7,0.36,0.11
539CCRARR,6/12/2008,6,5,6,4,8,0,1,0,5,3,0,,,,,2.8,0.07,2.4,0.7,,,,0,100,0,0,44,2,0,0,32,0,12,12,1,39,10,88,88,0,,,,,,,,,0,0,0,0,0,0,12,12,0,0,0,0,45,46,0,56,88,88,0,3,53.3,,,,,,1.03,1.03,10,30,50,1.03,1.03,10,30,50,1.11,,40,80,100,100,0.06,,0.06,0,0,0,0,0,0,0,0,0,0,0,,0.06,,0,0,186,0.5,2,,6,8,63,40,2.7,3.6,1.4,5.5,0,0.5,0,9.2,13.3,2.3,1.4,0,55,39,28,27,23.2,6,,,,0.29,0.29,0.26,1,0.9,0.71,6.6,0.3,6.6,,80,0.8,11,25.2,7.3,64.5,7.1,7.8,417,0.2,1.62,23.6,74.5,0.54,0.17
539CCRARR,5/6/2010,0,6,7,11,3,0,6,1,11,11,11,,,,,76.3,2.16,2.3,0.7,,,,5,5,91,0,45,8,0,0,30,0,58,58,0,37,2,41,41,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,16,16,42,42,0,0,49,49,0,51,41,41,5,0,11.8,,,,,,1.03,1.03,1.03,40,40,1.03,1.03,1.03,40,40,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,7,,19,25,71,8,0,5,10.5,1.4,0,2.7,0.5,16.9,24.6,5,5,5,46,31,32,14,,18,0,0.2,,0.82,0.82,0.82,1,0.82,0.95,6.7,,6.7,,80,7.7,18.5,49.4,9.37,223.8,41.4,7.85,153,0.1,0.64,16.6,62,1.32,0.4
539CCRARR,6/30/2010,7,6,7,5,9,0,7,1,8,2,0,,,,,6.7,0.19,0.6,0.2,,,,5,95,0,0,63,8,0,0,20,0,26,26,0,55,3,60,60,0,16,16,0,7,0,0,55,16,0,14,14,0,0,0,25,25,1,1,0,0,34,34,0,37,74,74,0,0,33.3,,,,,,1.03,1.03,26,40,58,1.03,1.03,26,40,58,1.07,,20,70,100,100,0.3,,0.3,0,0,0,0.27,0,0,0,0,0,0,0,,0.03,,0,0,193,0.3,4,,4,37,116,15,3.2,2.3,1.4,4.1,0,8.6,0.5,9.1,20,3.6,0.9,0,79,23,57,22,22.6,33,0.2,0.4,,0.27,0.27,0.27,1,1,0.95,10.6,0.3,10.6,,76,1.8,17.5,41.8,7.27,57.7,10.1,7.46,240.6,0.1,1.19,28.2,82.8,0.28,0.09
539CCRARR,7/21/2010,10,7,8,8,5,0,10,2,6,5,7,,,,,2.3,0.06,0.8,0.3,,,,0,0,100,0,63,4,0,0,67,0,6,6,2,58,2,94,94,0,51,51,0,6,0,0,40,51,0,0,0,0,0,0,6,6,0,0,0,0,30,32,0,34,94,94,3,1,28.6,,,,,,1.03,1.03,40,40,40,1.03,1.03,40,40,40,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,4,,5,29,84,18,4.5,3.6,6.4,2.3,0,6.4,0.9,13.2,23.2,4.5,2.3,3.2,55,22,34,21,,25,0.1,0.3,,0.36,0.36,0.36,1,0.91,1,11.8,,11.8,,70,1.1,12.7,31.3,9.77,70.1,8.9,7.83,330,0.2,,22.8,73.1,0.13,0.04
539CCRARR,8/31/2010,9,7,8,8,2,0,6,1,5,4,3,,,,,,,,,,,,0,0,100,0,54,5,0,0,36,38,0,0,0,48,11,12,12,0,39,39,0,0,0,0,32,39,0,50,48,0,0,0,0,0,0,0,0,0,31,31,0,42,62,60,4,1,,,,,,,1.03,1.03,40,40,40,1.03,1.03,40,40,40,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,13,,18,49,102,20,11.7,6.7,6.7,1.1,0,3.3,0.6,15,25,7.2,4.4,1.7,53,27,25,28,,36,0.1,0.4,,0.77,0.77,0.77,1,1,1,12,,12,,75,0.7,14.5,31.2,7.46,35.2,5.1,7.42,386,0.2,1.15,21.8,71.3,,
